districtID,district,provinceID,province,islandID,island,grdp_pc_2000,grdp_pc_2001,grdp_pc_2002,grdp_pc_2003,grdp_pc_2004,grdp_pc_2005,grdp_pc_2006,grdp_pc_2007,grdp_pc_2008,grdp_pc_2009,grdp_pc_2010,grdp_pc_2011,grdp_pc_2012,grdp_pc_2013,grdp_pc_2014,grdp_pc_2015,grdp_pc_2016,grdp_pc_2017,grdp_pc_2018,grdp_pc_2019,grdp_pc_2020,grdp_pc_2021,grdp_pc_2022,grdp_pc_2023,grdp_pc_2024
3319,Kudus,33,Jawa Tengah,3,Jawa,48586.6,50822.2,52854.0,55037.3,59019.0,60792.3,61472.9,62621.3,64225.6,65892.3,67807.8,69706.0,71765.1,73925.9,76239.6,78226.6,79239.0,80826.0,82478.0,84462.0,83661.0,81583.0,82498.0,83441.0,84919.0
3320,Jepara,33,Jawa Tengah,3,Jawa,9355.6,9535.7,9754.1,9954.8,10183.7,10443.2,10706.7,11036.6,11350.2,11734.7,12084.5,12536.4,13053.6,13546.1,13986.3,14483.0,14995.0,15578.0,16258.0,17079.0,17714.0,18341.0,19232.0,20024.0,20669.0
3321,Demak,33,Jawa Tengah,3,Jawa,8661.0,8845.5,8982.9,9132.0,9333.8,9584.5,9856.8,10151.7,10452.2,10758.0,11087.9,11450.0,11846.7,12334.5,12727.3,13341.0,13878.0,14539.0,15176.0,15912.0,15295.0,15527.0,16166.0,16799.0,17474.0
3322,Semarang,33,Jawa Tengah,3,Jawa,18037.8,18676.5,19400.0,19829.8,19824.4,20144.0,20607.6,21269.4,21859.5,22489.4,23278.5,24213.8,25303.6,26439.4,27604.4,28741.5,29868.0,31147.0,32497.0,33974.0,33005.0,33865.0,35340.0,36693.0,38109.0
3323,Temanggung,33,Jawa Tengah,3,Jawa,10502.5,10827.8,11042.3,11297.3,11620.0,11962.5,12233.4,12599.9,12917.2,13313.2,13761.2,14252.8,14820.2,15436.0,16060.8,16745.2,17431.0,18147.0,18918.0,19800.0,18876.0,19355.0,20188.0,21026.0,21912.0
3324,Kendal,33,Jawa Tengah,3,Jawa,15615.3,16016.9,16412.1,16725.7,17006.6,17298.4,17773.0,18369.8,18984.1,19864.6,20884.6,21931.0,22936.5,24152.2,25181.2,26277.7,27524.0,28891.0,30334.0,31994.0,29955.0,30772.0,32127.0,33517.0,34937.0
3325,Batang,33,Jawa Tengah,3,Jawa,10982.5,11111.2,11236.9,11408.2,11529.5,11735.4,11912.0,12208.3,12533.1,12875.6,13396.7,13958.0,14514.3,15220.9,15879.2,16590.2,17271.0,18076.0,18952.0,19905.0,18787.0,19476.0,20389.0,21269.0,22302.0
3326,Pekalongan,33,Jawa Tengah,3,Jawa,9012.2,9155.1,9338.7,9601.1,9939.0,10251.7,10597.4,10994.9,11428.4,11827.5,12245.5,12722.6,13290.1,13975.9,14556.9,15142.1,15818.0,16564.0,17407.0,18310.0,16605.0,16896.0,17542.0,18226.0,18923.0
3327,Pemalang,33,Jawa Tengah,3,Jawa,6272.2,6432.5,6622.8,6813.5,7043.4,7296.8,7535.6,7840.2,8197.7,8555.2,8949.1,9338.0,9788.9,10294.0,10823.3,11388.5,11968.0,12603.0,13284.0,14089.0,12372.0,12739.0,13218.0,13599.0,14126.0
3328,Tegal,33,Jawa Tengah,3,Jawa,6998.6,7222.7,7557.8,7940.3,8322.9,8677.8,9089.0,9549.5,10015.5,10502.7,10974.5,11449.8,11999.2,12756.3,13349.7,14034.8,14820.0,15572.0,16388.0,17344.0,15372.0,15745.0,16340.0,16934.0,17581.0
3329,Brebes,33,Jawa Tengah,3,Jawa,7590.2,8013.4,8373.8,8731.2,9103.0,9487.6,9881.5,10300.3,10739.6,11217.1,11722.0,12234.5,12803.4,13490.8,14138.6,14917.1,15614.0,16430.0,17229.0,18247.0,16558.0,16795.0,17513.0,17965.0,18662.0
3371,Kota Magelang,33,Jawa Tengah,3,Jawa,23293.5,23982.1,24587.3,25388.5,26218.9,27233.1,27777.4,29087.6,30431.3,31859.3,33701.2,35377.3,37549.4,39665.0,41448.7,43438.3,45590.0,47916.0,50369.0,53231.0,51943.0,53577.0,56533.0,59475.0,62638.0
3372,Kota Surakarta,33,Jawa Tengah,3,Jawa,26409.8,27346.8,28553.8,30138.4,31718.3,33179.2,34804.3,36646.0,38544.2,40622.6,42863.0,45206.2,47730.4,50474.8,52898.9,55545.8,58299.0,61394.0,64697.0,68545.0,66655.0,69091.0,73209.0,77097.0,81238.0
3373,Kota Salatiga,33,Jawa Tengah,3,Jawa,25598.4,26771.9,27309.8,28023.0,28755.8,29494.2,30250.3,31396.4,32468.5,33416.0,34599.1,35864.0,37354.6,39100.5,40688.6,42210.9,43816.0,45648.0,47647.0,50025.0,49511.0,50597.0,52739.0,54890.0,57162.0
3374,Kota Semarang,33,Jawa Tengah,3,Jawa,37909.4,39186.6,39767.8,40603.5,41495.1,42829.6,44453.7,46265.9,47982.0,49653.8,51691.3,53999.0,56472.2,58984.8,61633.8,64142.7,66823.0,70138.0,73493.0,77616.0,83254.0,86904.0,91060.0,95500.0,100038.0
3375,Kota Pekalongan,33,Jawa Tengah,3,Jawa,12278.5,12809.2,12920.9,13281.0,13678.4,14052.2,14336.9,14728.5,15126.3,15690.9,16405.7,17119.3,17888.8,18758.8,19597.0,20387.7,21279.0,22216.0,23279.0,24476.0,23916.0,24511.0,25614.0,26696.0,27807.0
3376,Kota Tegal,33,Jawa Tengah,3,Jawa,18041.0,19326.9,20143.3,21197.7,22314.6,23275.3,24341.6,25478.1,26650.4,27845.5,29006.8,30170.8,31518.6,33140.5,34660.3,36376.7,38206.0,40335.0,42547.0,45069.0,40075.0,40848.0,42459.0,44093.0,45898.0
3401,Kulon Progo,34,Daerah Istimewa Yogyakarta,3,Jawa,9417.4,9650.6,9962.7,10276.9,10634.1,11033.1,11368.5,11724.0,12162.2,12527.4,12790.8,13226.8,13735.6,14241.8,14728.6,15240.2,15793.0,16552.0,18152.0,20300.0,19453.0,20169.0,21374.0,22462.0,23413.0
3402,Bantul,34,Daerah Istimewa Yogyakarta,3,Jawa,9723.3,9968.5,10290.8,10648.3,11057.5,11478.1,11577.9,11966.8,12414.4,12828.5,13319.3,13801.0,14343.0,14927.1,15477.7,16028.6,16650.0,17292.0,18030.0,18728.0,19141.0,19944.0,20793.0,21657.0,22564.0
3403,Gunung Kidul,34,Daerah Istimewa Yogyakarta,3,Jawa,9884.7,10119.3,10351.4,10599.8,10861.0,11229.1,11552.5,11897.6,12309.2,12706.5,13119.3,13499.2,13998.4,14534.6,15031.2,15591.1,16189.0,16839.0,17542.0,18159.0,18124.0,19017.0,20000.0,20971.0,21945.0
3404,Sleman,34,Daerah Istimewa Yogyakarta,3,Jawa,13544.6,14032.6,14565.9,15153.9,15791.1,16422.6,16994.8,17607.6,18335.0,18976.3,19643.2,20356.0,21222.5,22220.6,23139.9,24068.1,25044.0,26092.0,27462.0,28659.0,30085.0,31527.0,32811.0,34139.0,35567.0
3471,Kota Yogyakarta,34,Daerah Istimewa Yogyakarta,3,Jawa,31632.6,32502.9,33581.8,34786.7,36138.4,37468.1,38533.3,39818.2,41410.9,42799.2,44460.7,46231.1,48267.8,50265.8,52273.1,54261.6,56341.0,58591.0,61117.0,63899.0,72291.0,75704.0,79524.0,83521.0,87723.0
3501,Pacitan,35,Jawa Timur,3,Jawa,8751.0,8832.3,8975.1,9181.8,9461.2,9766.9,10142.1,10621.3,11168.1,11798.4,12520.5,13274.4,14114.2,14889.1,15620.2,16370.7,17182.0,18003.0,18953.0,19875.0,18519.0,18940.0,19961.0,20826.0,21707.0
3502,Ponorogo,35,Jawa Timur,3,Jawa,6793.0,6966.8,7189.1,7448.5,7743.6,8058.5,8457.0,8931.5,9404.5,9844.7,10382.2,10967.0,11647.6,12216.8,12825.0,13473.7,14164.0,14868.0,15637.0,16349.0,14956.0,15361.0,15792.0,16540.0,17263.0
3503,Trenggalek,35,Jawa Timur,3,Jawa,7808.9,8086.6,8306.8,8545.0,8831.6,9161.4,9554.9,10029.3,10543.2,11087.1,11711.1,12379.3,13142.0,13888.7,14557.8,15236.5,15951.0,16707.0,17502.0,18346.0,17126.0,17658.0,18363.0,19175.0,19988.0
3504,Tulungagung,35,Jawa Timur,3,Jawa,10591.9,10995.5,11434.8,11897.1,12413.2,12964.5,13602.2,14335.8,15078.8,15884.9,16808.4,17780.0,18909.9,19975.0,20929.7,21861.7,22850.0,23901.0,25037.0,26262.0,24322.0,25018.0,26165.0,27292.0,28463.0
3505,Blitar,35,Jawa Timur,3,Jawa,9372.1,9524.7,9841.3,10241.2,10642.6,11133.7,11669.2,12277.6,12951.4,13551.1,14300.8,15093.7,15971.9,16687.8,17462.4,18272.3,19128.0,20027.0,20982.0,21987.0,20421.0,20851.0,21748.0,22528.0,23340.0
3506,Kediri,35,Jawa Timur,3,Jawa,8312.8,8528.5,8763.7,9044.1,9361.2,9699.0,10077.1,10517.1,10919.9,11439.3,12055.1,12692.0,13494.4,14199.2,14873.3,15519.0,16220.0,16938.0,17720.0,18538.0,17451.0,17790.0,18510.0,19196.0,19994.0
3507,Malang,35,Jawa Timur,3,Jawa,10954.4,11333.1,11658.8,12031.4,12585.9,13104.7,13745.7,14466.8,15177.6,15848.6,16710.5,17723.4,18897.8,19757.7,20792.7,21740.6,22747.0,23833.0,25009.0,26220.0,25108.0,25680.0,26774.0,27892.0,29057.0
3508,Lumajang,35,Jawa Timur,3,Jawa,9211.1,9472.3,9770.2,10139.5,10591.3,11054.3,11573.8,12150.1,12748.3,13380.2,14105.9,14886.5,15772.7,16556.7,17394.2,18130.6,18918.0,19813.0,20744.0,21645.0,19639.0,20111.0,20868.0,21778.0,22629.0
3509,Jember,35,Jawa Timur,3,Jawa,9082.4,9321.3,9623.3,9942.6,10336.6,10813.7,11355.9,11957.3,12598.4,13213.0,13924.2,14769.9,15738.2,16594.4,17528.1,18371.4,19237.0,20127.0,21047.0,22106.0,20763.0,21439.0,22251.0,23188.0,24156.0
3510,Banyuwangi,35,Jawa Timur,3,Jawa,13383.3,13960.2,14475.0,14968.1,15474.5,16132.3,16880.9,17739.2,18673.9,19705.2,20827.9,22160.3,23646.5,25104.5,26448.9,27932.7,29331.0,30831.0,32533.0,34243.0,31258.0,32215.0,33427.0,34892.0,36305.0
3511,Bondowoso,35,Jawa Timur,3,Jawa,7783.4,7944.8,8135.8,8386.8,8747.4,9141.2,9585.5,10046.0,10510.2,10964.2,11506.1,12111.1,12810.7,13471.2,14072.9,14687.2,15339.0,16030.0,16770.0,17573.0,17345.0,17861.0,18384.0,19128.0,19953.0
3512,Situbondo,35,Jawa Timur,3,Jawa,8790.8,8928.7,9145.3,9444.8,9775.6,10200.9,10685.4,11209.0,11702.0,12219.5,12835.0,13514.2,14305.2,15124.8,15873.6,16553.4,17290.0,18074.0,18968.0,19904.0,19382.0,19904.0,20656.0,21547.0,22465.0
3513,Probolinggo,35,Jawa Timur,3,Jawa,9054.0,9303.1,9617.7,9926.0,10288.5,10686.8,11203.7,11776.7,12357.0,12960.1,13653.0,14346.7,15170.3,15854.6,16492.6,17159.4,17861.0,18541.0,19254.0,20011.0,19883.0,20410.0,21171.0,22010.0,22909.0
3514,Pasuruan,35,Jawa Timur,3,Jawa,26751.3,27509.8,28337.7,29287.5,30461.3,31760.7,33340.0,35077.2,36808.6,38416.2,40414.6,42765.2,45457.0,48210.6,51040.2,53368.8,55852.0,58619.0,61543.0,64657.0,64295.0,66551.0,69493.0,72518.0,75804.0
3515,Sidoarjo,35,Jawa Timur,3,Jawa,31255.5,31810.4,32506.8,33308.2,34441.5,35747.7,36994.5,38212.0,39351.7,40563.8,42104.3,44024.2,46381.4,48802.7,51074.3,52903.8,54955.0,57261.0,59795.0,62346.0,65044.0,67104.0,71340.0,74908.0,78227.0
3516,Mojokerto,35,Jawa Timur,3,Jawa,22540.5,23018.1,23626.0,24304.7,25256.5,26327.6,27473.4,28793.8,30165.9,31406.4,33187.2,35042.9,37188.8,39331.3,41372.8,43309.4,45282.0,47465.0,49838.0,52267.0,51746.0,53425.0,56059.0,58477.0,61102.0
3517,Jombang,35,Jawa Timur,3,Jawa,9170.4,9402.0,9709.2,10117.6,10564.0,11056.2,11613.7,12238.8,12865.4,13459.1,14193.5,15041.9,15989.8,16794.5,17652.5,18501.4,19401.0,20347.0,21330.0,22324.0,21021.0,21510.0,22460.0,23387.0,24386.0
3518,Nganjuk,35,Jawa Timur,3,Jawa,7032.4,7151.4,7384.4,7676.4,8030.4,8442.6,8903.9,9401.8,9914.8,10459.6,11061.4,11685.3,12408.2,13018.6,13628.9,14279.3,14982.0,15719.0,16516.0,17355.0,16322.0,16798.0,17491.0,18315.0,19098.0
3519,Madiun,35,Jawa Timur,3,Jawa,8303.5,8537.2,8795.5,9028.2,9294.8,9679.9,10078.7,10537.2,11043.8,11554.1,12185.8,12883.0,13654.4,14368.6,15087.8,15832.3,16621.0,17472.0,18323.0,19274.0,17703.0,18180.0,18869.0,19743.0,20576.0
3520,Magetan,35,Jawa Timur,3,Jawa,8571.1,8794.4,9048.0,9355.9,9732.6,10189.0,10699.1,11243.4,11810.6,12429.5,13133.5,13925.6,14799.0,15649.6,16423.2,17250.2,18150.0,19055.0,20038.0,20889.0,19439.0,19919.0,20569.0,21364.0,22261.0
3521,Ngawi,35,Jawa Timur,3,Jawa,6984.0,7082.0,7215.3,7409.4,7705.1,8026.6,8418.4,8824.3,9282.4,9776.4,10341.5,10916.3,11630.1,12240.1,12901.2,13541.5,14235.0,14949.0,15724.0,16379.0,15509.0,15832.0,16264.0,16923.0,17641.0
3522,Bojonegoro,35,Jawa Timur,3,Jawa,16491.0,16974.2,17528.4,18056.4,19701.6,22677.2,24971.0,28262.0,31012.1,33989.1,37843.5,29162.2,31183.6,31802.5,32407.1,37922.3,46105.0,50684.0,52782.0,55996.0,53621.0,50376.0,47037.0,47976.0,48568.0
3523,Tuban,35,Jawa Timur,3,Jawa,16880.9,17409.3,18011.9,18654.7,19381.3,20325.0,21370.7,22615.0,23985.4,25265.5,26673.4,25981.4,28043.8,29504.2,30966.0,32316.3,33738.0,35259.0,36926.0,38662.0,35690.0,36529.0,39528.0,41018.0,42371.0
3524,Lamongan,35,Jawa Timur,3,Jawa,8406.3,8643.0,8919.4,9244.6,9654.9,10143.5,10686.7,11318.2,12018.5,12774.0,13649.7,14604.1,15640.5,16719.3,17768.0,18787.8,19882.0,20970.0,22104.0,23092.0,20122.0,20644.0,21643.0,22423.0,23355.0
3525,Gresik,35,Jawa Timur,3,Jawa,32169.2,32872.5,33925.4,34945.1,36497.6,38575.7,40657.4,42876.1,44999.5,49238.7,51219.4,52462.3,55499.5,58117.5,61482.1,64779.2,67561.0,70704.0,74003.0,77109.0,74609.0,76638.0,81411.0,84291.0,87443.0
3526,Bangkalan,35,Jawa Timur,3,Jawa,11469.3,11736.0,11990.0,12345.8,12773.4,13241.5,13734.8,14276.6,14825.8,15162.9,15826.5,16525.7,17427.4,17284.3,18363.9,17716.6,17677.0,18147.0,18757.0,18786.0,16573.0,16038.0,15693.0,15721.0,15870.0
3527,Sampang,35,Jawa Timur,3,Jawa,8677.3,8727.4,8814.9,8966.7,9193.7,9427.3,9685.1,9960.1,10279.7,10616.7,11038.6,11521.9,12073.8,12723.6,12562.8,12675.1,13304.0,13776.0,14188.0,14280.0,14418.0,14273.0,14418.0,14608.0,14687.0
3528,Pamekasan,35,Jawa Timur,3,Jawa,6564.2,6580.0,6676.2,6842.1,7027.6,7253.4,7489.1,7749.7,8080.7,8396.9,8775.3,9188.1,9654.0,10123.2,10578.5,11021.9,11491.0,11947.0,12476.0,12950.0,13094.0,13408.0,13882.0,14419.0,14972.0
3529,Sumenep,35,Jawa Timur,3,Jawa,11893.5,11916.4,12267.4,12643.5,12907.8,13224.6,13704.9,14279.5,14806.9,15374.8,16149.6,15800.3,16722.6,19051.8,20125.5,20288.0,20720.0,21226.0,21916.0,21864.0,20970.0,21339.0,21861.0,22890.0,23617.0
3571,Kota Kediri,35,Jawa Timur,3,Jawa,152275.7,159203.0,153880.5,158420.7,166086.0,165071.3,172167.5,178412.2,185158.4,192907.3,202612.1,216466.4,230862.8,236462.4,248985.9,260521.3,273030.0,285019.0,298820.0,312824.0,294533.0,299129.0,307692.0,310378.0,317792.0
3572,Kota Blitar,35,Jawa Timur,3,Jawa,13519.7,13804.3,14514.9,15163.5,15903.8,16661.8,17499.9,18439.1,19422.8,20449.6,21548.6,22705.5,24027.1,25401.2,26661.2,27967.9,29323.0,30823.0,32391.0,34043.0,31744.0,32765.0,34125.0,35575.0,37105.0
3573,Kota Malang,35,Jawa Timur,3,Jawa,24278.0,24694.3,25304.3,26202.8,27523.6,28856.9,30358.3,32001.6,33646.1,35468.7,37406.9,39668.5,42362.9,44653.7,46954.2,49278.9,51732.0,54358.0,57153.0,60077.0,60637.0,62733.0,66087.0,69480.0,72618.0
3574,Kota Probolinggo,35,Jawa Timur,3,Jawa,15248.6,15310.5,15807.9,16263.5,16988.6,17755.2,18600.4,19569.1,20525.3,21390.1,22456.6,23598.1,24976.2,26402.4,27613.0,28946.0,30367.0,31874.0,33465.0,35124.0,33595.0,34593.0,36312.0,38094.0,39646.0
3575,Kota Pasuruan,35,Jawa Timur,3,Jawa,12724.2,12960.9,13342.8,13837.3,14497.8,15207.7,15993.4,16841.9,17604.0,18330.6,19194.3,20200.2,21304.9,22440.6,23591.9,24710.6,25873.0,27082.0,28383.0,29741.0,27496.0,28122.0,29444.0,30670.0,31901.0
3576,Kota Mojokerto,35,Jawa Timur,3,Jawa,15724.6,16170.5,16853.9,17648.3,18507.1,19350.3,20315.9,21400.7,22339.3,23278.0,24482.8,25807.1,27391.2,28811.2,30268.0,31748.7,33399.0,35045.0,36786.0,38509.0,36324.0,37284.0,38964.0,39672.0,41391.0
3577,Kota Madiun,35,Jawa Timur,3,Jawa,22243.2,22754.3,23572.7,24498.6,25524.3,26696.3,28000.8,29578.3,31271.3,33008.0,35127.1,37408.5,40136.3,42914.4,45683.7,48321.4,50993.0,53868.0,56884.0,59981.0,51666.0,53656.0,56106.0,58825.0,61650.0
3578,Kota Surabaya,35,Jawa Timur,3,Jawa,51055.3,52901.2,54658.9,56640.6,59662.0,63044.9,66632.8,70405.7,74340.1,77980.3,83012.9,88555.0,94761.1,101358.3,107953.8,113809.9,120057.0,126871.0,134222.0,141817.0,136074.0,141206.0,149752.0,157665.0,166136.0
3579,Kota Batu,35,Jawa Timur,3,Jawa,20990.7,21431.7,22313.3,22998.8,23999.0,25259.4,26710.9,28222.5,29840.4,31587.5,33606.7,35811.9,38392.4,40878.9,43165.4,45624.4,48196.0,50936.0,53774.0,56730.0,51873.0,53356.0,55974.0,58750.0,61020.0
3601,Pandeglang,36,Banten,3,Jawa,7490.7,7879.6,8210.9,8352.5,8531.8,8982.2,9108.7,9414.4,9716.4,10142.6,10750.6,11176.2,11713.6,12162.2,12791.0,13520.0,14040.0,14824.0,15561.0,16119.0,15371.0,15660.0,16026.0,16256.0,16538.0
3602,Lebak,36,Banten,3,Jawa,8006.9,8411.2,8562.1,8603.2,8674.2,8930.2,9023.1,9340.1,9595.3,9966.7,10493.4,10906.8,11334.3,11931.2,12592.6,13306.6,13807.0,14505.0,15231.0,16008.0,14924.0,15192.0,15584.0,15838.0,16131.0
3603,Tangerang,36,Banten,3,Jawa,17672.1,18157.3,18162.6,17969.7,18080.8,18791.2,19198.0,19244.1,19682.6,19972.2,20493.0,20991.0,21548.1,22188.1,22498.4,22948.4,23633.0,24259.0,24917.0,26329.0,28901.0,29841.0,31075.0,32287.0,33524.0
3604,Serang,36,Banten,3,Jawa,18817.9,19451.8,19858.9,20103.3,20346.5,21087.7,21664.5,22481.7,23185.5,23639.9,24408.0,25296.2,26326.9,27662.9,29104.6,30458.6,31469.0,32910.0,34468.0,36107.0,32701.0,33440.0,34674.0,35889.0,37170.0
3671,Kota Tangerang,36,Banten,3,Jawa,27964.6,28523.6,29334.2,30023.4,30335.6,31721.0,32727.6,34013.5,35196.8,36214.1,37624.2,38942.3,40397.5,41978.2,43050.3,44298.3,45687.0,47327.0,48636.0,50244.0,54107.0,55655.0,58385.0,61038.0,63677.0
3672,Kota Cilegon,36,Banten,3,Jawa,81895.7,88336.5,92862.0,96005.1,99103.8,103701.5,106496.9,110000.1,113270.3,116613.3,120338.9,125099.3,131139.1,137417.7,141619.1,146074.8,150419.0,156302.0,163462.0,170122.0,169230.0,175580.0,181205.0,187648.0,194523.0
3673,Kota Serang,36,Banten,3,Jawa,10977.2,12264.3,13379.6,14289.5,15149.8,16365.9,17372.3,18500.5,19633.9,20786.7,21888.8,22978.4,24085.4,25321.5,26563.1,27737.5,28909.0,30233.0,31694.0,33189.0,32686.0,33373.0,34383.0,35446.0,36555.0
3674,Kota Tangerang Selatan,36,Banten,3,Jawa,13155.2,14398.9,15460.6,16306.4,17114.0,18333.1,19321.1,20445.6,21572.8,22779.1,23815.8,24773.8,25884.9,27194.1,28237.5,29215.8,30463.0,31673.0,33012.0,35852.0,44013.0,45696.0,47886.0,49985.0,52199.0
5101,Jembrana,51,Bali,5,Bali-Nusa Tenggara,16889.6,17040.0,17237.3,17031.0,17622.6,18258.0,18968.7,19667.1,20387.0,21103.7,21799.1,22737.2,23907.0,25103.8,26508.4,28000.2,29372.0,30742.0,32266.0,33800.0,28322.0,27896.0,28514.0,29347.0,30603.0
5102,Tabanan,51,Bali,5,Bali-Nusa Tenggara,16136.0,16273.1,16704.8,16724.1,17288.0,18080.5,18920.0,19746.0,20514.1,21367.2,22315.4,23324.5,24543.0,25957.3,27553.9,29119.4,30606.0,32065.0,33707.0,35336.0,32101.0,31359.0,32162.0,33193.0,34717.0
5103,Badung,51,Bali,5,Bali-Nusa Tenggara,31829.4,32245.6,32291.2,31156.6,31937.1,32693.7,33529.1,34725.9,36006.1,37175.2,38439.0,39921.3,41785.3,43575.0,45317.0,46964.0,49455.0,51365.0,53698.0,54984.0,56743.0,52555.0,57245.0,63114.0,66252.0
5104,Gianyar,51,Bali,5,Bali-Nusa Tenggara,17412.8,17742.4,17973.3,17671.8,18250.3,18942.2,19752.5,20576.9,21446.0,22369.4,23369.4,24581.3,25992.4,27488.4,29114.9,30684.8,32278.0,33747.0,35479.0,37022.0,33870.0,33335.0,34472.0,36000.0,37745.0
5105,Klungkung,51,Bali,5,Bali-Nusa Tenggara,15173.9,15716.8,16302.3,16052.1,16597.0,17282.9,18066.9,18830.8,19551.6,20281.6,21156.9,22117.8,23348.4,24613.4,26019.3,27519.9,28956.0,30373.0,31879.0,33443.0,27192.0,26990.0,27736.0,28948.0,30331.0
5106,Bangli,51,Bali,5,Bali-Nusa Tenggara,10097.2,10204.7,10324.3,10187.9,10467.1,10792.7,11193.2,11541.7,11855.7,12388.1,12852.6,13442.3,14161.5,14909.8,15733.6,16626.6,17497.0,18322.0,19235.0,20151.0,17054.0,16907.0,17311.0,17848.0,18592.0
5107,Karangasem,51,Bali,5,Bali-Nusa Tenggara,12988.8,13087.4,13257.9,13174.7,13596.5,14122.1,14727.7,15299.7,15885.4,16492.0,17142.7,17822.5,18741.9,19792.0,20929.4,22100.3,23184.0,24238.0,25435.0,26689.0,21671.0,21359.0,21797.0,22361.0,23218.0
5108,Buleleng,51,Bali,5,Bali-Nusa Tenggara,15605.6,15894.1,16239.4,16248.6,16836.9,17551.6,18384.8,19198.5,20060.4,21025.5,21996.8,23056.5,24404.5,25986.3,27692.2,29236.0,30690.0,32166.0,33783.0,35393.0,27989.0,27355.0,27983.0,28783.0,30012.0
5171,Kota Denpasar,51,Bali,5,Bali-Nusa Tenggara,19795.5,20062.4,20387.8,20190.1,20784.4,21443.5,22247.8,23068.5,23981.5,24874.3,25827.1,26921.1,28228.1,29577.1,30900.9,32101.3,33739.0,35115.0,36713.0,37746.0,45076.0,44236.0,45975.0,48109.0,50295.0
5201,Lombok Barat,52,Nusa Tenggara Barat,5,Bali-Nusa Tenggara,8657.7,8805.0,8980.9,9228.6,9595.8,9836.0,10227.8,10596.7,10911.0,11391.6,11731.9,12297.8,12766.6,13279.9,13511.0,14147.4,14722.0,15450.0,15313.0,15425.0,14082.0,14338.0,14600.0,15099.0,15323.0
5202,Lombok Tengah,52,Nusa Tenggara Barat,5,Bali-Nusa Tenggara,5579.8,5682.8,5814.1,5960.6,6175.6,6384.8,6652.0,6905.4,7324.8,7795.0,8188.7,8841.1,9844.3,10382.4,10767.8,11253.4,11772.0,12412.0,12685.0,12880.0,11216.0,11471.0,11654.0,12098.0,12276.0
5203,Lombok Timur,52,Nusa Tenggara Barat,5,Bali-Nusa Tenggara,5724.0,5793.5,5896.9,6091.0,6339.3,6580.8,6841.8,7140.4,7481.2,7858.2,8227.3,8643.9,9055.7,9496.0,9750.6,10237.8,10684.0,11261.0,11557.0,11823.0,10577.0,10716.0,10867.0,11146.0,11425.0
5204,Sumbawa,52,Nusa Tenggara Barat,5,Bali-Nusa Tenggara,10313.7,10562.3,10876.3,10915.4,11653.8,12017.1,12471.6,12956.1,13477.2,14094.5,14841.7,15707.6,16656.1,17600.3,18316.6,19294.9,20139.0,21320.0,22005.0,22512.0,19753.0,19838.0,20194.0,20641.0,21002.0
5205,Dompu,52,Nusa Tenggara Barat,5,Bali-Nusa Tenggara,10820.1,11178.7,11428.5,11781.3,11829.2,11933.8,12247.6,12675.9,13011.4,13508.5,13901.3,14860.9,15696.7,16302.9,16589.6,17333.2,17970.0,18910.0,19461.0,19721.0,20700.0,20780.0,21059.0,21394.0,21837.0
5206,Bima,52,Nusa Tenggara Barat,5,Bali-Nusa Tenggara,29011.0,29541.3,29780.6,30658.5,31467.0,31212.4,31845.4,32595.1,33859.0,35309.0,35888.9,37530.0,39123.2,40479.0,40786.4,42470.1,15074.0,15848.0,16321.0,16587.0,15489.0,15554.0,15757.0,16135.0,16348.0
5207,Sumbawa Barat,52,Nusa Tenggara Barat,5,Bali-Nusa Tenggara,187573.4,181151.6,172814.9,171334.8,170268.0,158483.8,149343.0,148808.5,131290.6,162729.6,175135.5,127807.6,91359.8,92583.0,85342.7,171863.2,178993.0,140349.0,89405.0,84701.0,113476.0,111116.0,135558.0,119422.0,131534.0
5208,Lombok Utara,52,Nusa Tenggara Barat,5,Bali-Nusa Tenggara,10276.9,10200.6,10179.1,10211.0,10294.7,10429.0,10612.5,10844.0,11122.3,11404.2,11795.8,12340.9,12762.6,13186.1,13462.9,13973.1,14560.0,15303.0,15030.0,15543.0,13056.0,13029.0,13284.0,13760.0,14146.0
5271,Kota Mataram,52,Nusa Tenggara Barat,5,Bali-Nusa Tenggara,10927.5,11214.1,11790.0,12717.2,13636.5,14390.1,15209.9,16088.7,16988.7,18053.4,18967.7,20218.2,20510.2,21802.0,22423.0,23714.8,25111.0,26604.0,27398.0,27915.0,30377.0,31117.0,31915.0,33053.0,34118.0
5272,Kota Bima,52,Nusa Tenggara Barat,5,Bali-Nusa Tenggara,2932.9,3033.7,3110.3,3217.1,3319.5,3398.4,3523.1,3697.0,3826.0,4030.7,4227.9,4399.7,4610.0,4827.3,4976.1,5201.8,15816.0,16533.0,16973.0,17223.0,18571.0,18739.0,18971.0,19671.0,20185.0
5301,Sumba Barat,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,5996.6,6189.6,6437.4,6584.9,6747.1,6952.3,7160.1,7455.2,7740.5,8007.1,8301.1,8549.5,8861.3,9152.1,9415.6,9703.0,10027.0,10375.0,10722.0,11102.0,9971.0,9865.0,10008.0,10199.0,10404.0
